timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.21739999999999998,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.21789999999999998,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2184,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2189,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2194,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.21989999999999998,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22039999999999998,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2209,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2214,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22190000000000001,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2224,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2229,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22340000000000002,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22390000000000002,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22440000000000002,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2249,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2254,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.22590000000000002,-97.0,0.0,0.0,-97.0,0.0,0.0,-97.0,-97.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
