timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.23989999999999997,86.49,0.0,0.0,2.43,0.0,0.0,2.4,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24039999999999997,86.48,0.0,0.0,2.42,0.0,0.0,2.4,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2409,86.49,0.0,0.0,2.45,0.0,0.0,2.5,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2414,86.5,0.0,0.0,2.47,0.0,0.0,2.5,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2419,86.55,0.0,0.0,2.44,0.0,0.0,2.4,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24239999999999998,86.56,0.0,0.0,2.41,0.0,0.0,2.4,86.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24289999999999998,86.53,0.0,0.0,2.34,0.0,0.0,2.3,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2434,86.47,0.0,0.0,2.29,0.0,0.0,2.3,86.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2439,86.44,0.0,0.0,2.26,0.0,0.0,2.3,86.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2444,86.41,0.0,0.0,2.21,0.0,0.0,2.2,86.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24489999999999998,86.39,0.0,0.0,2.16,0.0,0.0,2.2,86.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24539999999999998,86.35,0.0,0.0,2.06,0.0,0.0,2.1,86.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2459,86.31,0.0,0.0,1.96,0.0,0.0,2.0,86.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2464,86.25,0.0,0.0,1.92,0.0,0.0,1.9,86.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2469,86.19,0.0,0.0,1.87,0.0,0.0,1.9,86.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24739999999999998,86.14,0.0,0.0,1.75,0.0,0.0,1.8,86.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24789999999999998,86.11,0.0,0.0,1.58,0.0,0.0,1.6,86.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2484,86.0,0.0,0.0,1.47,0.0,0.0,1.5,86.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2489,85.87,0.0,0.0,1.35,0.0,0.0,1.4,85.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2494,85.64,0.0,0.0,1.26,0.0,0.0,1.3,85.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.24989999999999998,85.67,0.0,0.0,1.15,0.0,0.0,1.1,85.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25039999999999996,85.68,0.0,0.0,0.97,0.0,0.0,1.0,85.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2509,85.67,0.0,0.0,0.9,0.0,0.0,0.9,85.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2514,85.74,0.0,0.0,0.87,0.0,0.0,0.9,85.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2519,85.77,0.0,0.0,0.85,0.0,0.0,0.8,85.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25239999999999996,85.73,0.0,0.0,0.74,0.0,0.0,0.7,85.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25289999999999996,85.61,0.0,0.0,0.65,0.0,0.0,0.7,85.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2534,85.45,0.0,0.0,0.6,0.0,0.0,0.6,85.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2539,85.42,0.0,0.0,0.57,0.0,0.0,0.6,85.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2544,85.41,0.0,0.0,0.52,0.0,0.0,0.5,85.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25489999999999996,85.38,0.0,0.0,0.44,0.0,0.0,0.4,85.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25539999999999996,85.33,0.0,0.0,0.45,0.0,0.0,0.5,85.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2559,85.29,0.0,0.0,0.49,0.0,0.0,0.5,85.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.25639999999999996,85.28,0.0,0.0,0.43,0.0,0.0,0.4,85.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.2569,85.27,0.0,0.0,0.37,0.0,0.0,0.4,85.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
